 % the field is psp
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.218000E+003  0.300000E+002 -0.236403E+002 -0.194698E+002 -0.188197E-005  0.325601E-005  0.376078E-005 -0.285191E-006  0.493410E-006  0.569901E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.218500E+003  0.300000E+002 -0.234782E+002 -0.196754E+002 -0.791884E-006  0.376594E-005  0.384830E-005 -0.119998E-006  0.570672E-006  0.583151E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.219000E+003  0.300000E+002 -0.233144E+002 -0.198796E+002  0.648403E-006  0.388550E-005  0.393923E-005  0.982533E-007  0.588775E-006  0.596917E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.219500E+003  0.300000E+002 -0.231487E+002 -0.200823E+002  0.225839E-005  0.334258E-005  0.403400E-005  0.342209E-006  0.506493E-006  0.611263E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.220000E+003  0.300000E+002 -0.229813E+002 -0.202836E+002  0.364433E-005  0.194896E-005  0.413275E-005  0.552204E-006  0.295315E-006  0.626211E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.220500E+003  0.300000E+002 -0.228122E+002 -0.204834E+002  0.423016E-005 -0.218183E-006  0.423578E-005  0.640954E-006 -0.330591E-007  0.641806E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.221000E+003  0.300000E+002 -0.226413E+002 -0.206818E+002  0.345310E-005 -0.263437E-005  0.434325E-005  0.523200E-006 -0.399150E-006  0.658072E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.221500E+003  0.300000E+002 -0.224687E+002 -0.208786E+002  0.114943E-005 -0.430465E-005  0.445547E-005  0.174153E-006 -0.652206E-006  0.675057E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.222000E+003  0.300000E+002 -0.222943E+002 -0.210739E+002 -0.201202E-005 -0.410601E-005  0.457248E-005 -0.304836E-006 -0.622092E-006  0.692765E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.222500E+003  0.300000E+002 -0.221183E+002 -0.212677E+002 -0.442653E-005 -0.156469E-005  0.469493E-005 -0.670633E-006 -0.237056E-006  0.711297E-006  0.210000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
